review_id,text,categories,class
_AUdM0zOERTqTSfnU2o4bg,"I remember we came here for July 4. Anyway, like every reputable restaurant in Vegas, it's expensive as shit, go figure. And like all the rest, the portions are tiny, so get ready to drop half a bill on a meal the size of your fist and if you want wine, go in on it family style. I ordered the filet and we got a bottle of wine. My friend and I ended up drinking 80% of it and the rest went around the table. The wine, eh, I don't know anything about wine. It was the cheapest one and it tasted like wine to me, so all good there. I would say the tiny filet was disappointing but I pretty much knew what I was in for, so no big deal there. The atmosphere was great, as you'd expect. Very nice view. There are some parts of the eiffel support that sort of awkwardly run through the restaurant but we didn't have any issues with them. So why did I give this place a 4? Sounds like a 3, right? It does so far, to me anyways. Well, before they give you the meals, they serve the bread. And here, the bread came in the form of these little cheese bread balls. Hooooly shit, these things were incredible. I'm pretty sure I could subsist entirely on these things. It was like nirvana in my mouth. I'm pretty sure these will be an integral part of my last meal someday, and they're so soft that if I'm 120 and I've lost all my teeth by that time I should still be able to eat them. Rolled in the experienced hands of Chef Boyardee and cooked to a golden brown in what could only be St. Elmo's fire, these cheese balls were the highlight of my eating experience. Call them and see if you can get the cheese balls to go first. If not, this place is worth eating at once at least.",Steakhouses;French;Restaurants,non_useful
aN0Op0nySD83aJLjsnyRfA,"There really isn't a whole lot to say about MacAlpine's other than it's a really cute place with lots of fun stuff to look at.  Not my favorite for food.   We came to MacAlpine's because I was a contestant in the 7th on 7th dessert contest (which I won, thank you very much) and my parents came to support me.  We decided to go ahead and eat while all the festivities were going on.  My mom and dad got salads which they said were okay.  I don't remember what the husband got, and I got a grilled chicken sandwich.  Unfortunately, my chicken was really dry and I had no dressing or mayo on my sandwich either.  Whatever though, I didn't really mind, I was hungry. We may be back at some point considering my prize was 30 dollars in gift certificates to the restaurant.  Maybe I will have a better experience next time.  For now though, it's just alright.",Food;Burgers;Ice Cream & Frozen Yogurt;Sandwiches;Restaurants,non_useful
O4iPxYtQe5T7NsYFgI-daA,"This place is great!  It's a cozy little hometown restaurant that has fantastic and friendly service along with delicious food. My husband and I went after having read about it here on yelp, and it really was a great spot to grab a bit to eat. I tried one of their burgers and it was delicious. It tasted home-grilled and not processed. My husband had the pear sandwich that everyone talks about and he really enjoyed it.  The service was also incredibly welcoming and friendly. I highly recommend our waiter, Tanner, as he had great suggestions for the food as well as some great conversation. I advise everyone to check it out. I can't wait to go back, especially considering it is easy on the wallet!",Burgers;Pizza;Sandwiches;Restaurants,non_useful
unz-SzU_Rq74z67DpffGxQ,"What I want to know is who the hell puts sweet relish on a burger? Especially a burger that already has dill pickles.. I mean I love pickles as much as the next asshole, but I fn HATE sweet relish, so it pretty much ruined the whole thing.  Aside from that, my curly fries were perfect, and they have Cherry Coke.. so here, have 2 stars.",Burgers;American (Traditional);Fast Food;Restaurants,useful
w6yIq4UjlkraDfGgZLtfnw,"Just recently moved to the Mesa area an R.T O'sullivan's is right up the street from my apt so i figured I would check it out. While I agree with others that say there is too much rap played there, I have yet to find a bar/club that isnt playing rap on a friday or saturday night so I was able to deal with it. Attractive bartenders and pretty good prices made it much easier to handle.  Add in that they show the UFC fights and many other events and I think I have found my new neighborhood bar.",Pubs;Irish;Nightlife;Bars;Restaurants,non_useful
Ce7y2BJUeVw1Huf5qIRing,If you love the Beatles...you will be absolutely mesmerized by this show.  I have seen it twice already and would see it again!,Arts & Entertainment;Performing Arts,non_useful
rD3Tzxd-WCxG3ykY_UjlXQ,Holy $25-OJ (x2) - 1 side of bacon - English muffins (x2) - drunken breakfast batman!,American (Traditional);Diners;Restaurants,non_useful
4maV1KPaUNvL85vB9NC1uw,I attended the mothers day brunch here as part of Vegas Uncorked 09'. It was hands down one of the best meals I have ever had. I find myself daydreaming about it constantly. All of the food was served family style and was absolutely amazing. I really enjoyed every single dish that was served but the dishes that stood out the most to me were the pork belly and wagyu skirt steak. DROOL!The service was top notch. The waiters kept the unlimited champagne and mimosas flowing.  And they were happy to get us additional servings of the dishes if we wanted more. My table went through a lot of the pork belly. It was awesome to see Tom Colicchio and get an autographed cookbook that included recipes of some of the items we ate that day. I definitely recommend this place and can not wait to go back!,Steakhouses;American (New);Restaurants,non_useful
qs_DiHhxD0aGAs7d7Hts4w,Bette Midler is a classic and she is worth seeing. Her show is like a typical Las Vegas show with showgirls aka the Caesar Salad girls. The untypical part that is Bette are the dirty jokes interlaced between the eye tearing ballads. The women can sing and she look fabulous for a lady over 60. I got discount tickets using a discount code from Travel Zoo. My tickets were $45 before the service fees and the seats are in the first mezzanine.,Arts & Entertainment;Performing Arts,non_useful
vQhZ0NiwAMHct6Wlp0FPIQ,"Convenience store combined great, cheap Thai food place open for lunch?  I'm there! They serve a variety of Thai curries (usually pick from four on any given day) and related Thai sides.  They also have wraps and sandwiches if you're more into standard fare stuff.  All below $7 for good portions.  This place is locally owned and run and the [Thai] family that owns it and cooks the food is incredibly hospitable and speedy.   Not really that much seating (maybe two tables for two and one table that might seat 4) so perhaps better for a grab-and-go. I think this is a great alternative to Bahn-Thai across the street - much less expensive and more tasty.",Food;Convenience Stores,useful
tVw6zoBmRu8NdXyO_RDd4Q,"I agree with David X.--this place is more Willow House than the real new Willow House. They don't take AmEx so I had to bail, coffeeless.  Ambience is hippy/First Friday style. Not too many places to sit inside and I'm not sure if they were running their a/c. I'll be back. In October. With cash.",Food;Coffee & Tea;Art Galleries;Shopping;Arts & Entertainment,non_useful
nLN2mxyz70pzYUHx2n8PvA,"Ok, so I had been scouting this place out for a while, mainly because it looked like such a dump and was located next to a bus stop.  I finally stopped in a couple months ago and it was... really tasty!  Don't let the shack-like appearance of this place fool you - it's damn good mexican food.  Best I've had in the Downtown area actually.  I definitely recommend the gorditas, which actually taste a lot like what Taco Bell call chalupas.  Sort of a thick, buttery, fried taco.  Good stuff",Mexican;Restaurants,non_useful
